STATE,SEX,AGEGRP,NMEMB
Delaware,1,10_19,11868
Delaware,2,10_19,11418
Delaware,1,20_29,8454
Delaware,2,20_29,8892
Delaware,1,30_39,8477
Delaware,2,30_39,10637
Delaware,1,40_49,11568
Delaware,2,40_49,13907
Delaware,1,50_59,12366
Delaware,2,50_59,15242
Delaware,1,60_69,4523
Delaware,2,60_69,5624
Florida,1,00_04,37843
Florida,2,00_04,35671
Florida,1,05_09,44990
Florida,2,05_09,42964
Florida,1,10_19,106313
Florida,2,10_19,103190
Florida,1,20_29,87436
Florida,2,20_29,97112
Florida,1,30_39,97170
Florida,2,30_39,112681
Florida,1,40_49,127035
Florida,2,40_49,142472
Florida,1,50_59,125217
Florida,2,50_59,148456
Florida,1,60_69,42830
Florida,2,60_69,51821
Georgia,1,00_04,41454
Georgia,2,00_04,39647
Georgia,1,05_09,52986
Georgia,2,05_09,51135
Georgia,1,10_19,128890
Georgia,2,10_19,123976
Georgia,1,20_29,93857
Georgia,2,20_29,106655
Georgia,1,30_39,103325
Georgia,2,30_39,135077
Georgia,1,40_49,139215
Georgia,2,40_49,171956
Georgia,1,50_59,137251
Georgia,2,50_59,174998
Georgia,1,60_69,48614
Georgia,2,60_69,62226
Hawaii,1,00_04,95
Hawaii,2,00_04,75
Hawaii,1,05_09,108
Hawaii,2,05_09,126
Hawaii,1,10_19,262
Hawaii,2,10_19,292
Hawaii,1,20_29,264
Hawaii,2,20_29,241
Hawaii,1,30_39,239
Hawaii,2,30_39,243
Hawaii,1,40_49,319
Hawaii,2,40_49,365
Hawaii,1,50_59,558
Hawaii,2,50_59,696
Hawaii,1,60_69,419
Hawaii,2,60_69,508
Idaho,1,00_04,10228
Idaho,2,00_04,9828
Idaho,1,05_09,12229
Idaho,2,05_09,11507
Idaho,1,10_19,26331
Idaho,2,10_19,25389
Idaho,1,20_29,19016
Idaho,2,20_29,19769
Idaho,1,30_39,20436
Idaho,2,30_39,22047
Idaho,1,40_49,23027
Idaho,2,40_49,25306
Idaho,1,50_59,26775
Idaho,2,50_59,30257
Idaho,1,60_69,9569
Idaho,2,60_69,10471
Illinois,1,00_04,72014
Illinois,2,00_04,68664
Illinois,1,05_09,84393
Illinois,2,05_09,80322
Illinois,1,10_19,193908
Illinois,2,10_19,185474
Illinois,1,20_29,170579
Illinois,2,20_29,167786
Illinois,1,30_39,176708
Illinois,2,30_39,185810
Illinois,1,40_49,209797
Illinois,2,40_49,225734
Illinois,1,50_59,219452
Illinois,2,50_59,243969
Illinois,1,60_69,69820
Illinois,2,60_69,77793
Indiana,1,00_04,37180
Indiana,2,00_04,35182
Indiana,1,05_09,46998
Indiana,2,05_09,44832
Indiana,1,10_19,112235
Indiana,2,10_19,107965
Indiana,1,20_29,83391
Indiana,2,20_29,81904
Indiana,1,30_39,87441
Indiana,2,30_39,91478
Indiana,1,40_49,111430
Indiana,2,40_49,117444
Indiana,1,50_59,127155
Indiana,2,50_59,137998
Indiana,1,60_69,44775
Indiana,2,60_69,48441
Iowa,1,00_04,8289
Iowa,2,00_04,7910
Iowa,1,05_09,9580
Iowa,2,05_09,9489
Iowa,1,10_19,22182
Iowa,2,10_19,20889
Iowa,1,20_29,18748
Iowa,2,20_29,18441
Iowa,1,30_39,18742
Iowa,2,30_39,18605
Iowa,1,40_49,22193
Iowa,2,40_49,21744
Iowa,1,50_59,22120
Iowa,2,50_59,21819
Iowa,1,60_69,6545
Iowa,2,60_69,6134
Kansas,1,00_04,13771
Kansas,2,00_04,13199
Kansas,1,05_09,12591
Kansas,2,05_09,12081
Kansas,1,10_19,23194
Kansas,2,10_19,22485
Kansas,1,20_29,13683
Kansas,2,20_29,14909
Kansas,1,30_39,14785
Kansas,2,30_39,15406
Kansas,1,40_49,17917
Kansas,2,40_49,18201
Kansas,1,50_59,18648
Kansas,2,50_59,19366
Kansas,1,60_69,6085
Kansas,2,60_69,5973
Kentucky,1,00_04,16564
Kentucky,2,00_04,15544
Kentucky,1,05_09,20855
Kentucky,2,05_09,19826
Kentucky,1,10_19,49669
Kentucky,2,10_19,47147
Kentucky,1,20_29,38086
Kentucky,2,20_29,38089
Kentucky,1,30_39,44246
Kentucky,2,30_39,45007
Kentucky,1,40_49,56035
Kentucky,2,40_49,57146
Kentucky,1,50_59,57064
Kentucky,2,50_59,60349
Kentucky,1,60_69,18576
Kentucky,2,60_69,18674
Louisiana,1,00_04,8169
Louisiana,2,00_04,7746
Louisiana,1,05_09,9949
Louisiana,2,05_09,9451
Louisiana,1,10_19,23044
Louisiana,2,10_19,22631
Louisiana,1,20_29,20890
Louisiana,2,20_29,19745
Louisiana,1,30_39,22056
Louisiana,2,30_39,21227
Louisiana,1,40_49,24449
Louisiana,2,40_49,24777
Louisiana,1,50_59,27330
Louisiana,2,50_59,27093
Louisiana,1,60_69,8971
Louisiana,2,60_69,8555
Maine,1,00_04,3712
Maine,2,00_04,3575
Maine,1,05_09,5082
Maine,2,05_09,4699
Maine,1,10_19,14315
Maine,2,10_19,14067
Maine,1,20_29,11258
Maine,2,20_29,11428
Maine,1,30_39,10512
Maine,2,30_39,12052
Maine,1,40_49,16492
Maine,2,40_49,18922
Maine,1,50_59,19973
Maine,2,50_59,23375
Maine,1,60_69,6507
Maine,2,60_69,7306
Maryland,1,00_04,7901
Maryland,2,00_04,7770
Maryland,1,05_09,9437
Maryland,2,05_09,9276
Maryland,1,10_19,22032
Maryland,2,10_19,21028
Maryland,1,20_29,19378
Maryland,2,20_29,18677
Maryland,1,30_39,20128
Maryland,2,30_39,21004
Maryland,1,40_49,25128
Maryland,2,40_49,27011
Maryland,1,50_59,25646
Maryland,2,50_59,27220
Maryland,1,60_69,8077
Maryland,2,60_69,8932
Massachusetts,1,00_04,16223
Massachusetts,2,00_04,15384
Massachusetts,1,05_09,18704
Massachusetts,2,05_09,18190
Massachusetts,1,10_19,40336
Massachusetts,2,10_19,39093
Massachusetts,1,20_29,34222
Massachusetts,2,20_29,34741
Massachusetts,1,30_39,37702
Massachusetts,2,30_39,40940
Massachusetts,1,40_49,47748
Massachusetts,2,40_49,51133
Massachusetts,1,50_59,45821
Massachusetts,2,50_59,50083
Massachusetts,1,60_69,14587
Massachusetts,2,60_69,16024
Michigan,1,00_04,31566
Michigan,2,00_04,30156
Michigan,1,05_09,41226
Michigan,2,05_09,39394
Michigan,1,10_19,101275
Michigan,2,10_19,97031
Michigan,1,20_29,70282
Michigan,2,20_29,72035
Michigan,1,30_39,67797
Michigan,2,30_39,76201
Michigan,1,40_49,97271
Michigan,2,40_49,105524
Michigan,1,50_59,119393
Michigan,2,50_59,135814
Michigan,1,60_69,52602
Michigan,2,60_69,61107
Minnesota,1,00_04,13483
Minnesota,2,00_04,12771
Minnesota,1,05_09,14388
Minnesota,2,05_09,14108
Minnesota,1,10_19,29754
Minnesota,2,10_19,28190
Minnesota,1,20_29,24969
Minnesota,2,20_29,25141
Minnesota,1,30_39,27725
Minnesota,2,30_39,27953
Minnesota,1,40_49,31337
Minnesota,2,40_49,31452
Minnesota,1,50_59,30996
Minnesota,2,50_59,30825
Minnesota,1,60_69,8743
Minnesota,2,60_69,8674
Mississippi,1,00_04,7594
Mississippi,2,00_04,7118
Mississippi,1,05_09,9190
Mississippi,2,05_09,8809
Mississippi,1,10_19,22031
Mississippi,2,10_19,21208
Mississippi,1,20_29,18335
Mississippi,2,20_29,22176
Mississippi,1,30_39,21173
Mississippi,2,30_39,30342
Mississippi,1,40_49,25835
Mississippi,2,40_49,36596
Mississippi,1,50_59,27815
Mississippi,2,50_59,39485
Mississippi,1,60_69,9598
Mississippi,2,60_69,12697
Missouri,1,00_04,19898
Missouri,2,00_04,18706
Missouri,1,05_09,24033
Missouri,2,05_09,22708
Missouri,1,10_19,57083
Missouri,2,10_19,54673
Missouri,1,20_29,44194
Missouri,2,20_29,46768
Missouri,1,30_39,44618
Missouri,2,30_39,50852
Missouri,1,40_49,55475
Missouri,2,40_49,63862
Missouri,1,50_59,63395
Missouri,2,50_59,73427
Missouri,1,60_69,20851
Missouri,2,60_69,24281
Montana,1,00_04,7103
Montana,2,00_04,6766
Montana,1,05_09,7740
Montana,2,05_09,7402
Montana,1,10_19,16165
Montana,2,10_19,15516
Montana,1,20_29,11557
Montana,2,20_29,12286
Montana,1,30_39,12039
Montana,2,30_39,13153
Montana,1,40_49,13516
Montana,2,40_49,15380
Montana,1,50_59,17951
Montana,2,50_59,20593
Montana,1,60_69,6395
Montana,2,60_69,7167
Nebraska,1,00_04,4087
Nebraska,2,00_04,3816
Nebraska,1,05_09,4746
Nebraska,2,05_09,4491
Nebraska,1,10_19,10125
Nebraska,2,10_19,9571
Nebraska,1,20_29,8365
Nebraska,2,20_29,8038
Nebraska,1,30_39,8762
Nebraska,2,30_39,8555
Nebraska,1,40_49,9696
Nebraska,2,40_49,9304
Nebraska,1,50_59,9807
Nebraska,2,50_59,9348
Nebraska,1,60_69,2626
Nebraska,2,60_69,2501
Nevada,1,00_04,6369
Nevada,2,00_04,6110
Nevada,1,05_09,7093
Nevada,2,05_09,6945
Nevada,1,10_19,16266
Nevada,2,10_19,15528
Nevada,1,20_29,12414
Nevada,2,20_29,13218
Nevada,1,30_39,14544
Nevada,2,30_39,15035
Nevada,1,40_49,17528
Nevada,2,40_49,17147
Nevada,1,50_59,15945
Nevada,2,50_59,16932
Nevada,1,60_69,5644
Nevada,2,60_69,6220
New Hampshire,1,00_04,4671
New Hampshire,2,00_04,4390
New Hampshire,1,05_09,6400
New Hampshire,2,05_09,6015
New Hampshire,1,10_19,16150
New Hampshire,2,10_19,15612
New Hampshire,1,20_29,12198
New Hampshire,2,20_29,12611
New Hampshire,1,30_39,11804
New Hampshire,2,30_39,13251
New Hampshire,1,40_49,18413
New Hampshire,2,40_49,20180
New Hampshire,1,50_59,20727
New Hampshire,2,50_59,22882
New Hampshire,1,60_69,6875
New Hampshire,2,60_69,7809
New Jersey,1,00_04,24271
New Jersey,2,00_04,23200
New Jersey,1,05_09,28837
New Jersey,2,05_09,27594
New Jersey,1,10_19,62396
New Jersey,2,10_19,59742
New Jersey,1,20_29,45760
New Jersey,2,20_29,46012
New Jersey,1,30_39,51713
New Jersey,2,30_39,57091
New Jersey,1,40_49,70270
New Jersey,2,40_49,75247
New Jersey,1,50_59,65408
New Jersey,2,50_59,69894
New Jersey,1,60_69,19672
New Jersey,2,60_69,21291
New Mexico,1,00_04,9659
New Mexico,2,00_04,9234
New Mexico,1,05_09,12224
New Mexico,2,05_09,11732
New Mexico,1,10_19,30063
New Mexico,2,10_19,29139
New Mexico,1,20_29,26281
New Mexico,2,20_29,26776
New Mexico,1,30_39,26072
New Mexico,2,30_39,29277
New Mexico,1,40_49,32433
New Mexico,2,40_49,37242
New Mexico,1,50_59,39254
New Mexico,2,50_59,45899
New Mexico,1,60_69,13708
New Mexico,2,60_69,15676
New York,1,00_04,56914
New York,2,00_04,54084
New York,1,05_09,65190
New York,2,05_09,62299
New York,1,10_19,149593
New York,2,10_19,144617
New York,1,20_29,128328
New York,2,20_29,133700
New York,1,30_39,133323
New York,2,30_39,145157
New York,1,40_49,170875
New York,2,40_49,183220
New York,1,50_59,176335
New York,2,50_59,191967
New York,1,60_69,58753
New York,2,60_69,64743
North Carolina,1,00_04,20724
North Carolina,2,00_04,19727
North Carolina,1,05_09,26123
North Carolina,2,05_09,24859
North Carolina,1,10_19,59235
North Carolina,2,10_19,56918
North Carolina,1,20_29,43133
North Carolina,2,20_29,45867
North Carolina,1,30_39,53972
North Carolina,2,30_39,60859
North Carolina,1,40_49,70907
North Carolina,2,40_49,76163
North Carolina,1,50_59,65929
North Carolina,2,50_59,71389
North Carolina,1,60_69,20967
North Carolina,2,60_69,22548
North Dakota,1,00_04,1234
North Dakota,2,00_04,1160
North Dakota,1,05_09,1197
North Dakota,2,05_09,1164
North Dakota,1,10_19,2455
North Dakota,2,10_19,2227
North Dakota,1,20_29,2914
North Dakota,2,20_29,2280
North Dakota,1,30_39,2659
North Dakota,2,30_39,2139
North Dakota,1,40_49,2358
North Dakota,2,40_49,2119
North Dakota,1,50_59,2706
North Dakota,2,50_59,2566
North Dakota,1,60_69,742
North Dakota,2,60_69,632
Ohio,1,00_04,47310
Ohio,2,00_04,45091
Ohio,1,05_09,58826
Ohio,2,05_09,56510
Ohio,1,10_19,142200
Ohio,2,10_19,135978
Ohio,1,20_29,105882
Ohio,2,20_29,105750
Ohio,1,30_39,111143
Ohio,2,30_39,118295
Ohio,1,40_49,144799
Ohio,2,40_49,155053
Ohio,1,50_59,161364
Ohio,2,50_59,176468
Ohio,1,60_69,54678
Ohio,2,60_69,58698
Oklahoma,1,00_04,16528
Oklahoma,2,00_04,15541
Oklahoma,1,05_09,19196
Oklahoma,2,05_09,18356
Oklahoma,1,10_19,42341
Oklahoma,2,10_19,41113
Oklahoma,1,20_29,38716
Oklahoma,2,20_29,37580
Oklahoma,1,30_39,42039
Oklahoma,2,30_39,40352
Oklahoma,1,40_49,44939
Oklahoma,2,40_49,44500
Oklahoma,1,50_59,50511
Oklahoma,2,50_59,51564
Oklahoma,1,60_69,15299
Oklahoma,2,60_69,16100
Oregon,1,00_04,12375
Oregon,2,00_04,11768
Oregon,1,05_09,14324
Oregon,2,05_09,13522
Oregon,1,10_19,32201
Oregon,2,10_19,30846
Oregon,1,20_29,24005
Oregon,2,20_29,25916
Oregon,1,30_39,27662
Oregon,2,30_39,31078
Oregon,1,40_49,31684
Oregon,2,40_49,35332
Oregon,1,50_59,34516
Oregon,2,50_59,40490
Oregon,1,60_69,12318
Oregon,2,60_69,13912
Pennsylvania,1,00_04,64100
Pennsylvania,2,00_04,60946
Pennsylvania,1,05_09,77604
Pennsylvania,2,05_09,74229
Pennsylvania,1,10_19,187815
Pennsylvania,2,10_19,181353
Pennsylvania,1,20_29,154236
Pennsylvania,2,20_29,151867
Pennsylvania,1,30_39,152567
Pennsylvania,2,30_39,162741
Pennsylvania,1,40_49,212856
Pennsylvania,2,40_49,229198
Pennsylvania,1,50_59,253042
Pennsylvania,2,50_59,278387
Pennsylvania,1,60_69,91190
Pennsylvania,2,60_69,100200
Rhode Island,1,00_04,1983
Rhode Island,2,00_04,1845
Rhode Island,1,05_09,2215
Rhode Island,2,05_09,2235
Rhode Island,1,10_19,4993
Rhode Island,2,10_19,4720
Rhode Island,1,20_29,4671
Rhode Island,2,20_29,5008
Rhode Island,1,30_39,4791
Rhode Island,2,30_39,5115
Rhode Island,1,40_49,5679
Rhode Island,2,40_49,6149
Rhode Island,1,50_59,6073
Rhode Island,2,50_59,6571
Rhode Island,1,60_69,1853
Rhode Island,2,60_69,1952
South Carolina,1,00_04,26827
South Carolina,2,00_04,25741
South Carolina,1,05_09,33677
South Carolina,2,05_09,32355
South Carolina,1,10_19,78024
South Carolina,2,10_19,74858
South Carolina,1,20_29,58466
South Carolina,2,20_29,64415
South Carolina,1,30_39,70489
South Carolina,2,30_39,84185
South Carolina,1,40_49,90060
South Carolina,2,40_49,106254
South Carolina,1,50_59,95395
South Carolina,2,50_59,118372
South Carolina,1,60_69,34784
South Carolina,2,60_69,42952
South Dakota,1,00_04,1543
South Dakota,2,00_04,1513
South Dakota,1,05_09,1744
South Dakota,2,05_09,1589
South Dakota,1,10_19,3648
South Dakota,2,10_19,3522
South Dakota,1,20_29,2994
South Dakota,2,20_29,3134
South Dakota,1,30_39,3127
South Dakota,2,30_39,3289
South Dakota,1,40_49,3482
South Dakota,2,40_49,3601
South Dakota,1,50_59,3710
South Dakota,2,50_59,3647
South Dakota,1,60_69,1190
South Dakota,2,60_69,1190
Tennessee,1,00_04,20707
Tennessee,2,00_04,19409
Tennessee,1,05_09,26122
Tennessee,2,05_09,24855
Tennessee,1,10_19,62505
Tennessee,2,10_19,59909
Tennessee,1,20_29,45940
Tennessee,2,20_29,50637
Tennessee,1,30_39,50659
Tennessee,2,30_39,60109
Tennessee,1,40_49,64799
Tennessee,2,40_49,76997
Tennessee,1,50_59,70572
Tennessee,2,50_59,86550
Tennessee,1,60_69,25764
Tennessee,2,60_69,30666
Texas,1,00_04,116823
Texas,2,00_04,110596
Texas,1,05_09,138621
Texas,2,05_09,133719
Texas,1,10_19,311071
Texas,2,10_19,298248
Texas,1,20_29,261860
Texas,2,20_29,269108
Texas,1,30_39,289221
Texas,2,30_39,311231
Texas,1,40_49,331387
Texas,2,40_49,353298
Texas,1,50_59,334718
Texas,2,50_59,356343
Texas,1,60_69,97450
Texas,2,60_69,102963
Utah,1,00_04,11191
Utah,2,00_04,10609
Utah,1,05_09,12465
Utah,2,05_09,11966
Utah,1,10_19,24725
Utah,2,10_19,23347
Utah,1,20_29,18431
Utah,2,20_29,18725
Utah,1,30_39,18939
Utah,2,30_39,19440
Utah,1,40_49,16354
Utah,2,40_49,16651
Utah,1,50_59,16299
Utah,2,50_59,17192
Utah,1,60_69,5166
Utah,2,60_69,5388
Vermont,1,00_04,527
Vermont,2,00_04,500
Vermont,1,05_09,768
Vermont,2,05_09,712
Vermont,1,10_19,2155
Vermont,2,10_19,1986
Vermont,1,20_29,1736
Vermont,2,20_29,1522
Vermont,1,30_39,1581
Vermont,2,30_39,1582
Vermont,1,40_49,2551
Vermont,2,40_49,2673
Vermont,1,50_59,3272
Vermont,2,50_59,3232
Vermont,1,60_69,1125
Vermont,2,60_69,1057
Virginia,1,00_04,19621
Virginia,2,00_04,18621
Virginia,1,05_09,23751
Virginia,2,05_09,23238
Virginia,1,10_19,53495
Virginia,2,10_19,51341
Virginia,1,20_29,43556
Virginia,2,20_29,43528
Virginia,1,30_39,45968
Virginia,2,30_39,49530
Virginia,1,40_49,59366
Virginia,2,40_49,63680
Virginia,1,50_59,60046
Virginia,2,50_59,63250
Virginia,1,60_69,18339
Virginia,2,60_69,19427
Washington,1,00_04,16664
Washington,2,00_04,15794
Washington,1,05_09,19546
Washington,2,05_09,18775
Washington,1,10_19,51313
Washington,2,10_19,48821
Washington,1,20_29,43221
Washington,2,20_29,43957
Washington,1,30_39,36985
Washington,2,30_39,43530
Washington,1,40_49,51248
Washington,2,40_49,59104
Washington,1,50_59,62191
Washington,2,50_59,69378
Washington,1,60_69,18340
Washington,2,60_69,20210
Washington DC,1,00_04,477
Washington DC,2,00_04,410
Washington DC,1,05_09,403
Washington DC,2,05_09,333
Washington DC,1,10_19,541
Washington DC,2,10_19,602
Washington DC,1,20_29,1768
Washington DC,2,20_29,1938
Washington DC,1,30_39,2040
Washington DC,2,30_39,1936
Washington DC,1,40_49,1466
Washington DC,2,40_49,1348
Washington DC,1,50_59,1034
Washington DC,2,50_59,1110
Washington DC,1,60_69,333
Washington DC,2,60_69,479
West Virginia,1,00_04,8803
West Virginia,2,00_04,8434
West Virginia,1,05_09,11034
West Virginia,2,05_09,10382
West Virginia,1,10_19,25189
West Virginia,2,10_19,24267
West Virginia,1,20_29,20711
West Virginia,2,20_29,20066
West Virginia,1,30_39,24535
West Virginia,2,30_39,24466
West Virginia,1,40_49,29375
West Virginia,2,40_49,30122
West Virginia,1,50_59,34447
West Virginia,2,50_59,36482
West Virginia,1,60_69,13016
West Virginia,2,60_69,12849
Wisconsin,1,00_04,17863
Wisconsin,2,00_04,17335
Wisconsin,1,05_09,21272
Wisconsin,2,05_09,20602
Wisconsin,1,10_19,49781
Wisconsin,2,10_19,47671
Wisconsin,1,20_29,37968
Wisconsin,2,20_29,39581
Wisconsin,1,30_39,39337
Wisconsin,2,30_39,42252
Wisconsin,1,40_49,52071
Wisconsin,2,40_49,55595
Wisconsin,1,50_59,58141
Wisconsin,2,50_59,62497
Wisconsin,1,60_69,17308
Wisconsin,2,60_69,17964
Wyoming,1,00_04,1606
Wyoming,2,00_04,1621
Wyoming,1,05_09,1867
Wyoming,2,05_09,1794
Wyoming,1,10_19,3975
Wyoming,2,10_19,3760
Wyoming,1,20_29,3626
Wyoming,2,20_29,3274
Wyoming,1,30_39,3627
Wyoming,2,30_39,3115
Wyoming,1,40_49,3421
Wyoming,2,40_49,3080
Wyoming,1,50_59,4307
Wyoming,2,50_59,4049
Wyoming,1,60_69,1189
Wyoming,2,60_69,1027
