STATE,SEX,AGEGRP,NMEMB
Minnesota,1,50_59,23965
Minnesota,2,50_59,24023
Minnesota,1,60_69,6512
Minnesota,2,60_69,6376
Mississippi,1,00_04,8048
Mississippi,2,00_04,7763
Mississippi,1,05_09,9207
Mississippi,2,05_09,8774
Mississippi,1,10_19,21342
Mississippi,2,10_19,20688
Mississippi,1,20_29,14811
Mississippi,2,20_29,20413
Mississippi,1,30_39,21162
Mississippi,2,30_39,31688
Mississippi,1,40_49,25488
Mississippi,2,40_49,38119
Mississippi,1,50_59,28078
Mississippi,2,50_59,40729
Mississippi,1,60_69,9940
Mississippi,2,60_69,12628
Missouri,1,00_04,19895
Missouri,2,00_04,18846
Missouri,1,05_09,23641
Missouri,2,05_09,22521
Missouri,1,10_19,54433
Missouri,2,10_19,52517
Missouri,1,20_29,34233
Missouri,2,20_29,39777
Missouri,1,30_39,42539
Missouri,2,30_39,50391
Missouri,1,40_49,53395
Missouri,2,40_49,63508
Missouri,1,50_59,57149
Missouri,2,50_59,68443
Missouri,1,60_69,19523
Missouri,2,60_69,22212
Montana,1,00_04,5494
Montana,2,00_04,5211
Montana,1,05_09,6208
Montana,2,05_09,5870
Montana,1,10_19,13196
Montana,2,10_19,12556
Montana,1,20_29,9066
Montana,2,20_29,9762
Montana,1,30_39,10484
Montana,2,30_39,11055
Montana,1,40_49,12371
Montana,2,40_49,13861
Montana,1,50_59,15678
Montana,2,50_59,17229
Montana,1,60_69,5189
Montana,2,60_69,5577
Nebraska,1,00_04,4874
Nebraska,2,00_04,4591
Nebraska,1,05_09,5340
Nebraska,2,05_09,5113
Nebraska,1,10_19,10609
Nebraska,2,10_19,10208
Nebraska,1,20_29,7660
Nebraska,2,20_29,8216
Nebraska,1,30_39,9315
Nebraska,2,30_39,9860
Nebraska,1,40_49,10566
Nebraska,2,40_49,10726
Nebraska,1,50_59,10028
Nebraska,2,50_59,10227
Nebraska,1,60_69,2580
Nebraska,2,60_69,2600
Nevada,1,00_04,7567
Nevada,2,00_04,7120
Nevada,1,05_09,8472
Nevada,2,05_09,8153
Nevada,1,10_19,17645
Nevada,2,10_19,16939
Nevada,1,20_29,10363
Nevada,2,20_29,12295
Nevada,1,30_39,17101
Nevada,2,30_39,18102
Nevada,1,40_49,19773
Nevada,2,40_49,20162
Nevada,1,50_59,18615
Nevada,2,50_59,21167
Nevada,1,60_69,7660
Nevada,2,60_69,8892
New Hampshire,1,00_04,4590
New Hampshire,2,00_04,4295
New Hampshire,1,05_09,6216
New Hampshire,2,05_09,5998
New Hampshire,1,10_19,15604
New Hampshire,2,10_19,15122
New Hampshire,1,20_29,9562
New Hampshire,2,20_29,10940
New Hampshire,1,30_39,12882
New Hampshire,2,30_39,14691
New Hampshire,1,40_49,19207
New Hampshire,2,40_49,21489
New Hampshire,1,50_59,20809
New Hampshire,2,50_59,23531
New Hampshire,1,60_69,7352
New Hampshire,2,60_69,7984
New Jersey,1,00_04,22219
New Jersey,2,00_04,21115
New Jersey,1,05_09,25868
New Jersey,2,05_09,24736
New Jersey,1,10_19,53758
New Jersey,2,10_19,51820
New Jersey,1,20_29,30718
New Jersey,2,20_29,30839
New Jersey,1,30_39,46902
New Jersey,2,30_39,50751
New Jersey,1,40_49,63492
New Jersey,2,40_49,66836
New Jersey,1,50_59,55478
New Jersey,2,50_59,58263
New Jersey,1,60_69,18006
New Jersey,2,60_69,18936
New Mexico,1,00_04,9698
New Mexico,2,00_04,9262
New Mexico,1,05_09,11950
New Mexico,2,05_09,11590
New Mexico,1,10_19,28761
New Mexico,2,10_19,27813
New Mexico,1,20_29,22149
New Mexico,2,20_29,23267
New Mexico,1,30_39,25325
New Mexico,2,30_39,28182
New Mexico,1,40_49,31900
New Mexico,2,40_49,36431
New Mexico,1,50_59,37824
New Mexico,2,50_59,44558
New Mexico,1,60_69,14182
New Mexico,2,60_69,16334
New York,1,00_04,48716
New York,2,00_04,46470
New York,1,05_09,55200
New York,2,05_09,53316
New York,1,10_19,125461
New York,2,10_19,121970
New York,1,20_29,86044
New York,2,20_29,90905
New York,1,30_39,123146
New York,2,30_39,128868
New York,1,40_49,158002
New York,2,40_49,162273
New York,1,50_59,153049
New York,2,50_59,157998
New York,1,60_69,51782
New York,2,60_69,53952
North Carolina,1,00_04,20444
North Carolina,2,00_04,19334
North Carolina,1,05_09,24882
North Carolina,2,05_09,23821
North Carolina,1,10_19,51731
North Carolina,2,10_19,49975
North Carolina,1,20_29,30654
North Carolina,2,20_29,35776
North Carolina,1,30_39,52789
North Carolina,2,30_39,60571
North Carolina,1,40_49,64180
North Carolina,2,40_49,70722
North Carolina,1,50_59,57316
North Carolina,2,50_59,64512
North Carolina,1,60_69,19848
North Carolina,2,60_69,21527
North Dakota,1,00_04,867
North Dakota,2,00_04,843
North Dakota,1,05_09,822
North Dakota,2,05_09,806
North Dakota,1,10_19,1727
North Dakota,2,10_19,1685
North Dakota,1,20_29,1708
North Dakota,2,20_29,1406
North Dakota,1,30_39,1756
North Dakota,2,30_39,1524
North Dakota,1,40_49,1932
North Dakota,2,40_49,1746
North Dakota,1,50_59,1996
North Dakota,2,50_59,1820
North Dakota,1,60_69,460
North Dakota,2,60_69,435
Ohio,1,00_04,45873
Ohio,2,00_04,43727
Ohio,1,05_09,55781
Ohio,2,05_09,53390
Ohio,1,10_19,129230
Ohio,2,10_19,124926
Ohio,1,20_29,73824
Ohio,2,20_29,81554
Ohio,1,30_39,105206
Ohio,2,30_39,114963
Ohio,1,40_49,135757
Ohio,2,40_49,149331
Ohio,1,50_59,149577
Ohio,2,50_59,164563
Ohio,1,60_69,52081
Ohio,2,60_69,54313
Oklahoma,1,00_04,17420
Oklahoma,2,00_04,16413
Oklahoma,1,05_09,20299
Oklahoma,2,05_09,19524
Oklahoma,1,10_19,44421
Oklahoma,2,10_19,42790
Oklahoma,1,20_29,33588
Oklahoma,2,20_29,33310
Oklahoma,1,30_39,40693
Oklahoma,2,30_39,41214
Oklahoma,1,40_49,47077
Oklahoma,2,40_49,48966
Oklahoma,1,50_59,52323
Oklahoma,2,50_59,55974
Oklahoma,1,60_69,17792
Oklahoma,2,60_69,18884
Oregon,1,00_04,9361
Oregon,2,00_04,8861
Oregon,1,05_09,10630
Oregon,2,05_09,10063
Oregon,1,10_19,24999
Oregon,2,10_19,24330
Oregon,1,20_29,15644
Oregon,2,20_29,18592
Oregon,1,30_39,19981
Oregon,2,30_39,23616
Oregon,1,40_49,23273
Oregon,2,40_49,27995
Oregon,1,50_59,28105
Oregon,2,50_59,34637
Oregon,1,60_69,10759
Oregon,2,60_69,12080
Pennsylvania,1,00_04,27434
Pennsylvania,2,00_04,25938
Pennsylvania,1,05_09,32443
Pennsylvania,2,05_09,31707
Pennsylvania,1,10_19,74285
Pennsylvania,2,10_19,71904
Pennsylvania,1,20_29,48789
Pennsylvania,2,20_29,48424
Pennsylvania,1,30_39,66198
Pennsylvania,2,30_39,69632
Pennsylvania,1,40_49,90416
Pennsylvania,2,40_49,96226
Pennsylvania,1,50_59,94095
Pennsylvania,2,50_59,100506
Pennsylvania,1,60_69,31971
Pennsylvania,2,60_69,34023
Rhode Island,1,00_04,1767
Rhode Island,2,00_04,1628
Rhode Island,1,05_09,2116
Rhode Island,2,05_09,1979
Rhode Island,1,10_19,4481
Rhode Island,2,10_19,4278
Rhode Island,1,20_29,3280
Rhode Island,2,20_29,3155
Rhode Island,1,30_39,4255
Rhode Island,2,30_39,4329
Rhode Island,1,40_49,5673
Rhode Island,2,40_49,5922
Rhode Island,1,50_59,5637
Rhode Island,2,50_59,5809
Rhode Island,1,60_69,1949
Rhode Island,2,60_69,1982
South Carolina,1,00_04,27542
South Carolina,2,00_04,26661
South Carolina,1,05_09,33817
South Carolina,2,05_09,32515
South Carolina,1,10_19,74164
South Carolina,2,10_19,71989
South Carolina,1,20_29,48368
South Carolina,2,20_29,56968
South Carolina,1,30_39,69748
South Carolina,2,30_39,83773
South Carolina,1,40_49,86129
South Carolina,2,40_49,104034
South Carolina,1,50_59,90701
South Carolina,2,50_59,114530
South Carolina,1,60_69,33345
South Carolina,2,60_69,40542
South Dakota,1,00_04,1467
South Dakota,2,00_04,1376
South Dakota,1,05_09,1510
South Dakota,2,05_09,1453
South Dakota,1,10_19,2892
South Dakota,2,10_19,2950
South Dakota,1,20_29,2095
South Dakota,2,20_29,2363
South Dakota,1,30_39,2687
South Dakota,2,30_39,2868
South Dakota,1,40_49,2945
South Dakota,2,40_49,3087
South Dakota,1,50_59,2853
South Dakota,2,50_59,2977
South Dakota,1,60_69,969
South Dakota,2,60_69,972
Tennessee,1,00_04,19578
Tennessee,2,00_04,18517
Tennessee,1,05_09,24197
Tennessee,2,05_09,23127
Tennessee,1,10_19,54903
Tennessee,2,10_19,52963
Tennessee,1,20_29,32016
Tennessee,2,20_29,37895
Tennessee,1,30_39,48629
Tennessee,2,30_39,57437
Tennessee,1,40_49,60210
Tennessee,2,40_49,71629
Tennessee,1,50_59,66282
Tennessee,2,50_59,80633
Tennessee,1,60_69,24906
Tennessee,2,60_69,28990
Texas,1,00_04,110904
Texas,2,00_04,106163
Texas,1,05_09,129729
Texas,2,05_09,124265
Texas,1,10_19,285811
Texas,2,10_19,274028
Texas,1,20_29,203874
Texas,2,20_29,236271
Texas,1,30_39,261772
Texas,2,30_39,311487
Texas,1,40_49,303968
Texas,2,40_49,357352
Texas,1,50_59,306451
Texas,2,50_59,359170
Texas,1,60_69,96937
Texas,2,60_69,105939
Utah,1,00_04,6207
Utah,2,00_04,5847
Utah,1,05_09,6451
Utah,2,05_09,6186
Utah,1,10_19,11438
Utah,2,10_19,11014
Utah,1,20_29,7786
Utah,2,20_29,8046
Utah,1,30_39,9968
Utah,2,30_39,9971
Utah,1,40_49,8722
Utah,2,40_49,8715
Utah,1,50_59,7913
Utah,2,50_59,7860
Utah,1,60_69,2298
Utah,2,60_69,2555
Vermont,1,00_04,564
Vermont,2,00_04,508
Vermont,1,05_09,814
Vermont,2,05_09,737
Vermont,1,10_19,2097
Vermont,2,10_19,1956
Vermont,1,20_29,1396
Vermont,2,20_29,1355
Vermont,1,30_39,1729
Vermont,2,30_39,1806
Vermont,1,40_49,2678
Vermont,2,40_49,2920
Vermont,1,50_59,3287
Vermont,2,50_59,3354
Vermont,1,60_69,1199
Vermont,2,60_69,1128
Virginia,1,00_04,32418
Virginia,2,00_04,30826
Virginia,1,05_09,38055
Virginia,2,05_09,36979
Virginia,1,10_19,85393
Virginia,2,10_19,82347
Virginia,1,20_29,63266
Virginia,2,20_29,64861
Virginia,1,30_39,83201
Virginia,2,30_39,90244
Virginia,1,40_49,104106
Virginia,2,40_49,116532
Virginia,1,50_59,102314
Virginia,2,50_59,118650
Virginia,1,60_69,33485
Virginia,2,60_69,37450
Washington,1,00_04,12716
Washington,2,00_04,11860
Washington,1,05_09,15059
Washington,2,05_09,14399
Washington,1,10_19,38647
Washington,2,10_19,36690
Washington,1,20_29,26520
Washington,2,20_29,26278
Washington,1,30_39,29386
Washington,2,30_39,30927
Washington,1,40_49,43722
Washington,2,40_49,44448
Washington,1,50_59,47298
Washington,2,50_59,46447
Washington,1,60_69,14052
Washington,2,60_69,14642
Washington DC,1,00_04,478
Washington DC,2,00_04,394
Washington DC,1,05_09,345
Washington DC,2,05_09,323
Washington DC,1,10_19,536
Washington DC,2,10_19,624
Washington DC,1,20_29,1360
Washington DC,2,20_29,1530
Washington DC,1,30_39,1872
Washington DC,2,30_39,1837
Washington DC,1,40_49,1465
Washington DC,2,40_49,1241
Washington DC,1,50_59,1049
Washington DC,2,50_59,1156
Washington DC,1,60_69,380
Washington DC,2,60_69,463
West Virginia,1,00_04,3922
West Virginia,2,00_04,3685
West Virginia,1,05_09,4677
West Virginia,2,05_09,4519
West Virginia,1,10_19,9852
West Virginia,2,10_19,9734
West Virginia,1,20_29,6988
West Virginia,2,20_29,6601
West Virginia,1,30_39,10996
West Virginia,2,30_39,10086
West Virginia,1,40_49,12058
West Virginia,2,40_49,11824
West Virginia,1,50_59,14007
West Virginia,2,50_59,13714
West Virginia,1,60_69,5042
West Virginia,2,60_69,5002
Wisconsin,1,00_04,17028
Wisconsin,2,00_04,16198
Wisconsin,1,05_09,19430
Wisconsin,2,05_09,18685
Wisconsin,1,10_19,43078
Wisconsin,2,10_19,41863
Wisconsin,1,20_29,26093
Wisconsin,2,20_29,30695
Wisconsin,1,30_39,35230
Wisconsin,2,30_39,39411
Wisconsin,1,40_49,47729
Wisconsin,2,40_49,53155
Wisconsin,1,50_59,49400
Wisconsin,2,50_59,54944
Wisconsin,1,60_69,15160
Wisconsin,2,60_69,15758
Wyoming,1,00_04,1236
Wyoming,2,00_04,1164
Wyoming,1,05_09,1347
Wyoming,2,05_09,1287
Wyoming,1,10_19,2800
Wyoming,2,10_19,2646
Wyoming,1,20_29,2196
Wyoming,2,20_29,2127
Wyoming,1,30_39,2558
Wyoming,2,30_39,2281
Wyoming,1,40_49,2651
Wyoming,2,40_49,2697
Wyoming,1,50_59,3225
Wyoming,2,50_59,3058
Wyoming,1,60_69,929
Wyoming,2,60_69,847
