STATE,SEX,AGEGRP,NMEMB
Idaho,2,05_09,10706
Idaho,1,10_19,25068
Idaho,2,10_19,24026
Idaho,1,20_29,18365
Idaho,2,20_29,18584
Idaho,1,30_39,19423
Idaho,2,30_39,20883
Idaho,1,40_49,21445
Idaho,2,40_49,23624
Idaho,1,50_59,25397
Idaho,2,50_59,28475
Idaho,1,60_69,9180
Idaho,2,60_69,10313
Illinois,1,00_04,22915
Illinois,2,00_04,21882
Illinois,1,05_09,28033
Illinois,2,05_09,26638
Illinois,1,10_19,65852
Illinois,2,10_19,62751
Illinois,1,20_29,57005
Illinois,2,20_29,52543
Illinois,1,30_39,57252
Illinois,2,30_39,57572
Illinois,1,40_49,69065
Illinois,2,40_49,70896
Illinois,1,50_59,73620
Illinois,2,50_59,78740
Illinois,1,60_69,25289
Illinois,2,60_69,26417
Indiana,1,00_04,32213
Indiana,2,00_04,30365
Indiana,1,05_09,40900
Indiana,2,05_09,38907
Indiana,1,10_19,97127
Indiana,2,10_19,94092
Indiana,1,20_29,75115
Indiana,2,20_29,75025
Indiana,1,30_39,76447
Indiana,2,30_39,81167
Indiana,1,40_49,95667
Indiana,2,40_49,101782
Indiana,1,50_59,109505
Indiana,2,50_59,120837
Indiana,1,60_69,39263
Indiana,2,60_69,43688
Iowa,1,00_04,6219
Iowa,2,00_04,5834
Iowa,1,05_09,7077
Iowa,2,05_09,6820
Iowa,1,10_19,16492
Iowa,2,10_19,15678
Iowa,1,20_29,15063
Iowa,2,20_29,14707
Iowa,1,30_39,14532
Iowa,2,30_39,14374
Iowa,1,40_49,16434
Iowa,2,40_49,16307
Iowa,1,50_59,16774
Iowa,2,50_59,16816
Iowa,1,60_69,5208
Iowa,2,60_69,5106
Kansas,1,00_04,5739
Kansas,2,00_04,5410
Kansas,1,05_09,7030
Kansas,2,05_09,6748
Kansas,1,10_19,16170
Kansas,2,10_19,15449
Kansas,1,20_29,12113
Kansas,2,20_29,12352
Kansas,1,30_39,12403
Kansas,2,30_39,12710
Kansas,1,40_49,14960
Kansas,2,40_49,15201
Kansas,1,50_59,15707
Kansas,2,50_59,16475
Kansas,1,60_69,5041
Kansas,2,60_69,5065
Kentucky,1,00_04,13775
Kentucky,2,00_04,13131
Kentucky,1,05_09,17611
Kentucky,2,05_09,16851
Kentucky,1,10_19,41654
Kentucky,2,10_19,39985
Kentucky,1,20_29,33578
Kentucky,2,20_29,33293
Kentucky,1,30_39,37162
Kentucky,2,30_39,37967
Kentucky,1,40_49,46987
Kentucky,2,40_49,47157
Kentucky,1,50_59,47316
Kentucky,2,50_59,49419
Kentucky,1,60_69,15257
Kentucky,2,60_69,15529
Louisiana,1,00_04,21439
Louisiana,2,00_04,20437
Louisiana,1,05_09,26079
Louisiana,2,05_09,25035
Louisiana,1,10_19,63009
Louisiana,2,10_19,60916
Louisiana,1,20_29,57308
Louisiana,2,20_29,58515
Louisiana,1,30_39,57068
Louisiana,2,30_39,65114
Louisiana,1,40_49,69183
Louisiana,2,40_49,80235
Louisiana,1,50_59,82764
Louisiana,2,50_59,99705
Louisiana,1,60_69,30434
Louisiana,2,60_69,37040
Maine,1,00_04,3017
Maine,2,00_04,2896
Maine,1,05_09,4088
Maine,2,05_09,3857
Maine,1,10_19,11572
Maine,2,10_19,11418
Maine,1,20_29,9408
Maine,2,20_29,9790
Maine,1,30_39,8584
Maine,2,30_39,10195
Maine,1,40_49,13643
Maine,2,40_49,15132
Maine,1,50_59,17197
Maine,2,50_59,19502
Maine,1,60_69,6120
Maine,2,60_69,7248
Maryland,1,00_04,7314
Maryland,2,00_04,7236
Maryland,1,05_09,8490
Maryland,2,05_09,8202
Maryland,1,10_19,19649
Maryland,2,10_19,18825
Maryland,1,20_29,18582
Maryland,2,20_29,17495
Maryland,1,30_39,18581
Maryland,2,30_39,19340
Maryland,1,40_49,22120
Maryland,2,40_49,23389
Maryland,1,50_59,23389
Maryland,2,50_59,24794
Maryland,1,60_69,7152
Maryland,2,60_69,8093
Massachusetts,1,00_04,13907
Massachusetts,2,00_04,13106
Massachusetts,1,05_09,16141
Massachusetts,2,05_09,15528
Massachusetts,1,10_19,34610
Massachusetts,2,10_19,33820
Massachusetts,1,20_29,29607
Massachusetts,2,20_29,30066
Massachusetts,1,30_39,32413
Massachusetts,2,30_39,35190
Massachusetts,1,40_49,40967
Massachusetts,2,40_49,43240
Massachusetts,1,50_59,40336
Massachusetts,2,50_59,43749
Massachusetts,1,60_69,13003
Massachusetts,2,60_69,14221
Michigan,1,00_04,28781
Michigan,2,00_04,27239
Michigan,1,05_09,37511
Michigan,2,05_09,35902
Michigan,1,10_19,93097
Michigan,2,10_19,89876
Michigan,1,20_29,68205
Michigan,2,20_29,70316
Michigan,1,30_39,61972
Michigan,2,30_39,70581
Michigan,1,40_49,88138
Michigan,2,40_49,97255
Michigan,1,50_59,111037
Michigan,2,50_59,128485
Michigan,1,60_69,50087
Michigan,2,60_69,59551
Minnesota,1,00_04,11481
Minnesota,2,00_04,10910
Minnesota,1,05_09,12475
Minnesota,2,05_09,12200
Minnesota,1,10_19,24514
Minnesota,2,10_19,23368
Minnesota,1,20_29,21448
Minnesota,2,20_29,22077
Minnesota,1,30_39,24532
Minnesota,2,30_39,25086
Minnesota,1,40_49,25943
Minnesota,2,40_49,26083
Minnesota,1,50_59,25649
Minnesota,2,50_59,25928
Minnesota,1,60_69,7379
Minnesota,2,60_69,7554
Mississippi,1,00_04,6479
Mississippi,2,00_04,6206
Mississippi,1,05_09,8250
Mississippi,2,05_09,7669
Mississippi,1,10_19,19806
Mississippi,2,10_19,18790
Mississippi,1,20_29,16927
Mississippi,2,20_29,20917
Mississippi,1,30_39,18901
Mississippi,2,30_39,28629
Mississippi,1,40_49,23413
Mississippi,2,40_49,34416
Mississippi,1,50_59,25929
Mississippi,2,50_59,37841
Mississippi,1,60_69,9210
Mississippi,2,60_69,12749
Missouri,1,00_04,16884
Missouri,2,00_04,15893
Missouri,1,05_09,20332
Missouri,2,05_09,19260
Missouri,1,10_19,47713
Missouri,2,10_19,46025
Missouri,1,20_29,38508
Missouri,2,20_29,41174
Missouri,1,30_39,37855
Missouri,2,30_39,44188
Missouri,1,40_49,45488
Missouri,2,40_49,54008
Missouri,1,50_59,53092
Missouri,2,50_59,63411
Missouri,1,60_69,17988
Missouri,2,60_69,21753
Montana,1,00_04,6009
Montana,2,00_04,5776
Montana,1,05_09,6898
Montana,2,05_09,6526
Montana,1,10_19,13711
Montana,2,10_19,13069
Montana,1,20_29,9285
Montana,2,20_29,10168
Montana,1,30_39,10203
Montana,2,30_39,11056
Montana,1,40_49,10973
Montana,2,40_49,12356
Montana,1,50_59,14637
Montana,2,50_59,16975
Montana,1,60_69,5473
Montana,2,60_69,6022
Nebraska,1,00_04,3280
Nebraska,2,00_04,3035
Nebraska,1,05_09,3739
Nebraska,2,05_09,3590
Nebraska,1,10_19,7947
Nebraska,2,10_19,7574
Nebraska,1,20_29,6808
Nebraska,2,20_29,6542
Nebraska,1,30_39,7250
Nebraska,2,30_39,7108
Nebraska,1,40_49,7404
Nebraska,2,40_49,7370
Nebraska,1,50_59,7506
Nebraska,2,50_59,7350
Nebraska,1,60_69,2042
Nebraska,2,60_69,2090
Nevada,1,00_04,6344
Nevada,2,00_04,5875
Nevada,1,05_09,7396
Nevada,2,05_09,7149
Nevada,1,10_19,16725
Nevada,2,10_19,15999
Nevada,1,20_29,13045
Nevada,2,20_29,13966
Nevada,1,30_39,14602
Nevada,2,30_39,15293
Nevada,1,40_49,17435
Nevada,2,40_49,17706
Nevada,1,50_59,16278
Nevada,2,50_59,17232
Nevada,1,60_69,5456
Nevada,2,60_69,6323
New Hampshire,1,00_04,3877
New Hampshire,2,00_04,3610
New Hampshire,1,05_09,5129
New Hampshire,2,05_09,4843
New Hampshire,1,10_19,13888
New Hampshire,2,10_19,13386
New Hampshire,1,20_29,10782
New Hampshire,2,20_29,10987
New Hampshire,1,30_39,10137
New Hampshire,2,30_39,11286
New Hampshire,1,40_49,15764
New Hampshire,2,40_49,17161
New Hampshire,1,50_59,18362
New Hampshire,2,50_59,20033
New Hampshire,1,60_69,6345
New Hampshire,2,60_69,6779
New Jersey,1,00_04,22248
New Jersey,2,00_04,21147
New Jersey,1,05_09,26980
New Jersey,2,05_09,25941
New Jersey,1,10_19,58594
New Jersey,2,10_19,56352
New Jersey,1,20_29,43427
New Jersey,2,20_29,43802
New Jersey,1,30_39,47320
New Jersey,2,30_39,53026
New Jersey,1,40_49,65294
New Jersey,2,40_49,69931
New Jersey,1,50_59,62435
New Jersey,2,50_59,67020
New Jersey,1,60_69,19068
New Jersey,2,60_69,20630
New Mexico,1,00_04,5494
New Mexico,2,00_04,5285
New Mexico,1,05_09,7224
New Mexico,2,05_09,6900
New Mexico,1,10_19,17407
New Mexico,2,10_19,17155
New Mexico,1,20_29,15145
New Mexico,2,20_29,15508
New Mexico,1,30_39,15435
New Mexico,2,30_39,17493
New Mexico,1,40_49,18891
New Mexico,2,40_49,21513
New Mexico,1,50_59,21515
New Mexico,2,50_59,25259
New Mexico,1,60_69,7554
New Mexico,2,60_69,8597
New York,1,00_04,68782
New York,2,00_04,65477
New York,1,05_09,81330
New York,2,05_09,78250
New York,1,10_19,200707
New York,2,10_19,193265
New York,1,20_29,173597
New York,2,20_29,179839
New York,1,30_39,166068
New York,2,30_39,187560
New York,1,40_49,223862
New York,2,40_49,250148
New York,1,50_59,252776
New York,2,50_59,286421
New York,1,60_69,89730
New York,2,60_69,103302
North Carolina,1,00_04,17927
North Carolina,2,00_04,16914
North Carolina,1,05_09,23100
North Carolina,2,05_09,22410
North Carolina,1,10_19,52744
North Carolina,2,10_19,50909
North Carolina,1,20_29,39745
North Carolina,2,20_29,42135
North Carolina,1,30_39,47102
North Carolina,2,30_39,54013
North Carolina,1,40_49,63195
North Carolina,2,40_49,67766
North Carolina,1,50_59,58774
North Carolina,2,50_59,63961
North Carolina,1,60_69,18091
North Carolina,2,60_69,20221
North Dakota,1,00_04,704
North Dakota,2,00_04,651
North Dakota,1,05_09,723
North Dakota,2,05_09,691
North Dakota,1,10_19,1379
North Dakota,2,10_19,1372
North Dakota,1,20_29,1665
North Dakota,2,20_29,1334
North Dakota,1,30_39,1615
North Dakota,2,30_39,1357
North Dakota,1,40_49,1471
North Dakota,2,40_49,1255
North Dakota,1,50_59,1576
North Dakota,2,50_59,1551
North Dakota,1,60_69,503
North Dakota,2,60_69,432
Ohio,1,00_04,45076
Ohio,2,00_04,42888
Ohio,1,05_09,56691
Ohio,2,05_09,53796
Ohio,1,10_19,136007
Ohio,2,10_19,130574
Ohio,1,20_29,104723
Ohio,2,20_29,105767
Ohio,1,30_39,106702
Ohio,2,30_39,114749
Ohio,1,40_49,137256
Ohio,2,40_49,147626
Ohio,1,50_59,151172
Ohio,2,50_59,167130
Ohio,1,60_69,50632
Ohio,2,60_69,55129
Oklahoma,1,00_04,5415
Oklahoma,2,00_04,5332
Oklahoma,1,05_09,6872
Oklahoma,2,05_09,6569
Oklahoma,1,10_19,16296
Oklahoma,2,10_19,15928
Oklahoma,1,20_29,14065
Oklahoma,2,20_29,14022
Oklahoma,1,30_39,14293
Oklahoma,2,30_39,14442
Oklahoma,1,40_49,16110
Oklahoma,2,40_49,16690
Oklahoma,1,50_59,18653
Oklahoma,2,50_59,19683
Oklahoma,1,60_69,5985
Oklahoma,2,60_69,6242
Oregon,1,00_04,10976
Oregon,2,00_04,10342
Oregon,1,05_09,12662
Oregon,2,05_09,12087
Oregon,1,10_19,28390
Oregon,2,10_19,27327
Oregon,1,20_29,21959
Oregon,2,20_29,23593
Oregon,1,30_39,25102
Oregon,2,30_39,28522
Oregon,1,40_49,28175
Oregon,2,40_49,31336
Oregon,1,50_59,30760
Oregon,2,50_59,36142
Oregon,1,60_69,11551
Oregon,2,60_69,13142
Pennsylvania,1,00_04,25555
Pennsylvania,2,00_04,24526
Pennsylvania,1,05_09,31300
Pennsylvania,2,05_09,29975
Pennsylvania,1,10_19,73145
Pennsylvania,2,10_19,70746
Pennsylvania,1,20_29,64480
Pennsylvania,2,20_29,63228
Pennsylvania,1,30_39,63735
Pennsylvania,2,30_39,67329
Pennsylvania,1,40_49,85738
Pennsylvania,2,40_49,90304
Pennsylvania,1,50_59,93931
Pennsylvania,2,50_59,100841
Pennsylvania,1,60_69,31910
Pennsylvania,2,60_69,34404
Rhode Island,1,00_04,1515
Rhode Island,2,00_04,1423
Rhode Island,1,05_09,1791
Rhode Island,2,05_09,1750
Rhode Island,1,10_19,3941
Rhode Island,2,10_19,3677
Rhode Island,1,20_29,3977
Rhode Island,2,20_29,4027
Rhode Island,1,30_39,4150
Rhode Island,2,30_39,4222
Rhode Island,1,40_49,4791
Rhode Island,2,40_49,4972
Rhode Island,1,50_59,5509
Rhode Island,2,50_59,5212
Rhode Island,1,60_69,1715
Rhode Island,2,60_69,1596
South Carolina,1,00_04,25588
South Carolina,2,00_04,24196
South Carolina,1,05_09,32037
South Carolina,2,05_09,30734
South Carolina,1,10_19,75969
South Carolina,2,10_19,73166
South Carolina,1,20_29,63323
South Carolina,2,20_29,68541
South Carolina,1,30_39,66989
South Carolina,2,30_39,80295
South Carolina,1,40_49,84371
South Carolina,2,40_49,100356
South Carolina,1,50_59,90076
South Carolina,2,50_59,112307
South Carolina,1,60_69,32932
South Carolina,2,60_69,41748
South Dakota,1,00_04,1238
South Dakota,2,00_04,1204
South Dakota,1,05_09,1423
South Dakota,2,05_09,1334
South Dakota,1,10_19,2885
South Dakota,2,10_19,2746
South Dakota,1,20_29,2460
South Dakota,2,20_29,2641
South Dakota,1,30_39,2642
South Dakota,2,30_39,2788
South Dakota,1,40_49,2715
South Dakota,2,40_49,2742
South Dakota,1,50_59,2935
South Dakota,2,50_59,2972
South Dakota,1,60_69,995
South Dakota,2,60_69,1019
Tennessee,1,00_04,18413
Tennessee,2,00_04,17255
Tennessee,1,05_09,23228
Tennessee,2,05_09,22100
Tennessee,1,10_19,55450
Tennessee,2,10_19,53559
Tennessee,1,20_29,42935
Tennessee,2,20_29,47583
Tennessee,1,30_39,44406
Tennessee,2,30_39,54807
Tennessee,1,40_49,56983
Tennessee,2,40_49,69037
Tennessee,1,50_59,62863
Tennessee,2,50_59,78819
Tennessee,1,60_69,23221
Tennessee,2,60_69,28623
Texas,1,00_04,54923
Texas,2,00_04,52195
Texas,1,05_09,67644
Texas,2,05_09,64644
Texas,1,10_19,151128
Texas,2,10_19,145660
Texas,1,20_29,118622
Texas,2,20_29,129731
Texas,1,30_39,128532
Texas,2,30_39,147386
Texas,1,40_49,147559
Texas,2,40_49,161107
Texas,1,50_59,148575
Texas,2,50_59,164159
Texas,1,60_69,45514
Texas,2,60_69,48965
Utah,1,00_04,9964
Utah,2,00_04,9488
Utah,1,05_09,11628
Utah,2,05_09,10823
Utah,1,10_19,22541
Utah,2,10_19,21310
Utah,1,20_29,16738
Utah,2,20_29,17387
Utah,1,30_39,17457
Utah,2,30_39,18225
Utah,1,40_49,14831
Utah,2,40_49,15122
Utah,1,50_59,14782
Utah,2,50_59,15803
Utah,1,60_69,4905
Utah,2,60_69,5175
Vermont,1,00_04,369
Vermont,2,00_04,339
Vermont,1,05_09,517
Vermont,2,05_09,453
Vermont,1,10_19,1340
Vermont,2,10_19,1236
Vermont,1,20_29,1303
Vermont,2,20_29,1061
Vermont,1,30_39,1160
Vermont,2,30_39,1004
Vermont,1,40_49,1755
Vermont,2,40_49,1689
Vermont,1,50_59,2370
Vermont,2,50_59,2256
Vermont,1,60_69,894
Vermont,2,60_69,882
Virginia,1,00_04,17043
Virginia,2,00_04,16180
Virginia,1,05_09,20492
Virginia,2,05_09,19852
Virginia,1,10_19,45609
Virginia,2,10_19,43680
Virginia,1,20_29,39579
Virginia,2,20_29,39440
Virginia,1,30_39,40763
Virginia,2,30_39,44287
Virginia,1,40_49,50783
Virginia,2,40_49,54286
Virginia,1,50_59,51527
Virginia,2,50_59,54322
Virginia,1,60_69,15214
Virginia,2,60_69,16356
Washington,1,00_04,14986
Washington,2,00_04,14236
Washington,1,05_09,17554
Washington,2,05_09,16849
Washington,1,10_19,45424
Washington,2,10_19,43426
Washington,1,20_29,40551
Washington,2,20_29,39243
Washington,1,30_39,34548
Washington,2,30_39,37918
Washington,1,40_49,45710
Washington,2,40_49,50912
Washington,1,50_59,58548
Washington,2,50_59,62532
Washington,1,60_69,17562
Washington,2,60_69,18859
Washington DC,1,00_04,420
Washington DC,2,00_04,411
Washington DC,1,05_09,356
Washington DC,2,05_09,301
Washington DC,1,10_19,487
Washington DC,2,10_19,558
Washington DC,1,20_29,1512
Washington DC,2,20_29,1676
Washington DC,1,30_39,1903
Washington DC,2,30_39,1828
Washington DC,1,40_49,1288
Washington DC,2,40_49,1220
Washington DC,1,50_59,903
Washington DC,2,50_59,912
Washington DC,1,60_69,278
Washington DC,2,60_69,393
West Virginia,1,00_04,2455
West Virginia,2,00_04,2363
West Virginia,1,05_09,3288
West Virginia,2,05_09,3004
West Virginia,1,10_19,7529
West Virginia,2,10_19,7182
West Virginia,1,20_29,6024
West Virginia,2,20_29,5719
West Virginia,1,30_39,7372
West Virginia,2,30_39,6501
West Virginia,1,40_49,8757
West Virginia,2,40_49,7951
West Virginia,1,50_59,9919
West Virginia,2,50_59,9724
West Virginia,1,60_69,3541
West Virginia,2,60_69,3670
Wisconsin,1,00_04,14753
Wisconsin,2,00_04,14309
Wisconsin,1,05_09,17748
Wisconsin,2,05_09,17244
Wisconsin,1,10_19,40627
Wisconsin,2,10_19,39270
Wisconsin,1,20_29,32619
Wisconsin,2,20_29,34148
Wisconsin,1,30_39,33251
Wisconsin,2,30_39,36101
Wisconsin,1,40_49,41455
Wisconsin,2,40_49,44339
Wisconsin,1,50_59,47583
Wisconsin,2,50_59,52022
Wisconsin,1,60_69,14678
Wisconsin,2,60_69,15746
Wyoming,1,00_04,925
Wyoming,2,00_04,901
Wyoming,1,05_09,1060
Wyoming,2,05_09,1017
Wyoming,1,10_19,2266
Wyoming,2,10_19,2152
Wyoming,1,20_29,2088
Wyoming,2,20_29,1993
Wyoming,1,30_39,2125
Wyoming,2,30_39,1946
Wyoming,1,40_49,1917
Wyoming,2,40_49,1808
Wyoming,1,50_59,2488
Wyoming,2,50_59,2513
Wyoming,1,60_69,787
Wyoming,2,60_69,769
