STATE,SEX,AGEGRP,NMEMB
Maine,1,20_29,12802
Maine,2,20_29,13060
Maine,1,30_39,13174
Maine,2,30_39,14897
Maine,1,40_49,21158
Maine,2,40_49,24372
Maine,1,50_59,26397
Maine,2,50_59,30207
Maine,1,60_69,9394
Maine,2,60_69,10006
Maryland,1,00_04,8584
Maryland,2,00_04,8416
Maryland,1,05_09,10093
Maryland,2,05_09,9666
Maryland,1,10_19,23368
Maryland,2,10_19,22484
Maryland,1,20_29,19411
Maryland,2,20_29,18691
Maryland,1,30_39,20911
Maryland,2,30_39,21825
Maryland,1,40_49,26436
Maryland,2,40_49,28312
Maryland,1,50_59,26860
Maryland,2,50_59,28450
Maryland,1,60_69,8816
Maryland,2,60_69,9620
Massachusetts,1,00_04,15165
Massachusetts,2,00_04,14473
Massachusetts,1,05_09,17879
Massachusetts,2,05_09,17391
Massachusetts,1,10_19,39700
Massachusetts,2,10_19,38443
Massachusetts,1,20_29,31310
Massachusetts,2,20_29,32734
Massachusetts,1,30_39,36064
Massachusetts,2,30_39,39274
Massachusetts,1,40_49,47191
Massachusetts,2,40_49,51145
Massachusetts,1,50_59,47451
Massachusetts,2,50_59,53879
Massachusetts,1,60_69,17788
Massachusetts,2,60_69,20590
Michigan,1,00_04,30665
Michigan,2,00_04,29608
Michigan,1,05_09,39735
Michigan,2,05_09,37990
Michigan,1,10_19,96751
Michigan,2,10_19,92718
Michigan,1,20_29,61715
Michigan,2,20_29,64651
Michigan,1,30_39,65624
Michigan,2,30_39,73708
Michigan,1,40_49,93637
Michigan,2,40_49,101987
Michigan,1,50_59,118926
Michigan,2,50_59,134001
Michigan,1,60_69,54371
Michigan,2,60_69,61832
Minnesota,1,00_04,11476
Minnesota,2,00_04,10998
Minnesota,1,05_09,12518
Minnesota,2,05_09,12098
Minnesota,1,10_19,26067
Minnesota,2,10_19,24783
Minnesota,1,20_29,20742
Minnesota,2,20_29,20867
Minnesota,1,30_39,22897
Minnesota,2,30_39,23077
Minnesota,1,40_49,27080
Minnesota,2,40_49,27672
Minnesota,1,50_59,26271
Minnesota,2,50_59,26047
Minnesota,1,60_69,7205
Minnesota,2,60_69,6869
Mississippi,1,00_04,7592
Mississippi,2,00_04,7245
Mississippi,1,05_09,8811
Mississippi,2,05_09,8557
Mississippi,1,10_19,21898
Mississippi,2,10_19,21012
Mississippi,1,20_29,16925
Mississippi,2,20_29,21215
Mississippi,1,30_39,20844
Mississippi,2,30_39,30600
Mississippi,1,40_49,25738
Mississippi,2,40_49,37325
Mississippi,1,50_59,27995
Mississippi,2,50_59,40353
Mississippi,1,60_69,10069
Mississippi,2,60_69,12908
Missouri,1,00_04,20634
Missouri,2,00_04,19457
Missouri,1,05_09,24610
Missouri,2,05_09,23523
Missouri,1,10_19,59011
Missouri,2,10_19,56405
Missouri,1,20_29,42604
Missouri,2,20_29,46197
Missouri,1,30_39,44914
Missouri,2,30_39,51526
Missouri,1,40_49,56572
Missouri,2,40_49,65953
Missouri,1,50_59,63189
Missouri,2,50_59,73933
Missouri,1,60_69,21075
Missouri,2,60_69,24464
Montana,1,00_04,4585
Montana,2,00_04,4334
Montana,1,05_09,4929
Montana,2,05_09,4800
Montana,1,10_19,11715
Montana,2,10_19,11299
Montana,1,20_29,10139
Montana,2,20_29,10767
Montana,1,30_39,10964
Montana,2,30_39,11711
Montana,1,40_49,12785
Montana,2,40_49,14424
Montana,1,50_59,16601
Montana,2,50_59,18819
Montana,1,60_69,5901
Montana,2,60_69,6448
Nebraska,1,00_04,4099
Nebraska,2,00_04,3832
Nebraska,1,05_09,4663
Nebraska,2,05_09,4399
Nebraska,1,10_19,9881
Nebraska,2,10_19,9496
Nebraska,1,20_29,7879
Nebraska,2,20_29,7730
Nebraska,1,30_39,8491
Nebraska,2,30_39,8278
Nebraska,1,40_49,9599
Nebraska,2,40_49,9270
Nebraska,1,50_59,9459
Nebraska,2,50_59,9061
Nebraska,1,60_69,2560
Nebraska,2,60_69,2458
Nevada,1,00_04,6725
Nevada,2,00_04,6392
Nevada,1,05_09,7325
Nevada,2,05_09,7133
Nevada,1,10_19,16680
Nevada,2,10_19,15832
Nevada,1,20_29,11272
Nevada,2,20_29,12500
Nevada,1,30_39,14721
Nevada,2,30_39,15370
Nevada,1,40_49,17220
Nevada,2,40_49,17041
Nevada,1,50_59,15215
Nevada,2,50_59,16547
Nevada,1,60_69,5705
Nevada,2,60_69,6414
New Hampshire,1,00_04,4252
New Hampshire,2,00_04,4059
New Hampshire,1,05_09,5761
New Hampshire,2,05_09,5595
New Hampshire,1,10_19,14770
New Hampshire,2,10_19,14249
New Hampshire,1,20_29,10265
New Hampshire,2,20_29,10176
New Hampshire,1,30_39,11130
New Hampshire,2,30_39,12014
New Hampshire,1,40_49,17540
New Hampshire,2,40_49,18616
New Hampshire,1,50_59,18861
New Hampshire,2,50_59,20074
New Hampshire,1,60_69,6440
New Hampshire,2,60_69,6976
New Jersey,1,00_04,24455
New Jersey,2,00_04,23609
New Jersey,1,05_09,28469
New Jersey,2,05_09,27543
New Jersey,1,10_19,61546
New Jersey,2,10_19,59082
New Jersey,1,20_29,41584
New Jersey,2,20_29,42330
New Jersey,1,30_39,51935
New Jersey,2,30_39,56663
New Jersey,1,40_49,69985
New Jersey,2,40_49,74632
New Jersey,1,50_59,63269
New Jersey,2,50_59,67268
New Jersey,1,60_69,19671
New Jersey,2,60_69,20981
New Mexico,1,00_04,9659
New Mexico,2,00_04,9108
New Mexico,1,05_09,12022
New Mexico,2,05_09,11592
New Mexico,1,10_19,29710
New Mexico,2,10_19,28505
New Mexico,1,20_29,25076
New Mexico,2,20_29,25781
New Mexico,1,30_39,25612
New Mexico,2,30_39,28875
New Mexico,1,40_49,32413
New Mexico,2,40_49,37310
New Mexico,1,50_59,38423
New Mexico,2,50_59,45411
New Mexico,1,60_69,13454
New Mexico,2,60_69,15278
New York,1,00_04,56239
New York,2,00_04,53013
New York,1,05_09,64567
New York,2,05_09,61729
New York,1,10_19,146786
New York,2,10_19,141790
New York,1,20_29,113046
New York,2,20_29,116790
New York,1,30_39,131821
New York,2,30_39,139311
New York,1,40_49,169862
New York,2,40_49,176464
New York,1,50_59,169423
New York,2,50_59,176840
New York,1,60_69,57395
New York,2,60_69,61396
North Carolina,1,00_04,30268
North Carolina,2,00_04,28351
North Carolina,1,05_09,36765
North Carolina,2,05_09,35135
North Carolina,1,10_19,82571
North Carolina,2,10_19,79539
North Carolina,1,20_29,53874
North Carolina,2,20_29,69502
North Carolina,1,30_39,73678
North Carolina,2,30_39,102617
North Carolina,1,40_49,96519
North Carolina,2,40_49,129655
North Carolina,1,50_59,99014
North Carolina,2,50_59,140039
North Carolina,1,60_69,39517
North Carolina,2,60_69,54062
North Dakota,1,00_04,1090
North Dakota,2,00_04,983
North Dakota,1,05_09,1038
North Dakota,2,05_09,1040
North Dakota,1,10_19,2245
North Dakota,2,10_19,2018
North Dakota,1,20_29,2419
North Dakota,2,20_29,1996
North Dakota,1,30_39,2208
North Dakota,2,30_39,1824
North Dakota,1,40_49,2194
North Dakota,2,40_49,2038
North Dakota,1,50_59,2419
North Dakota,2,50_59,2284
North Dakota,1,60_69,614
North Dakota,2,60_69,528
Ohio,1,00_04,47071
Ohio,2,00_04,45104
Ohio,1,05_09,57978
Ohio,2,05_09,55665
Ohio,1,10_19,139977
Ohio,2,10_19,134017
Ohio,1,20_29,95558
Ohio,2,20_29,97949
Ohio,1,30_39,109939
Ohio,2,30_39,118405
Ohio,1,40_49,143712
Ohio,2,40_49,156371
Ohio,1,50_59,162467
Ohio,2,50_59,177456
Ohio,1,60_69,57264
Ohio,2,60_69,61051
Oklahoma,1,00_04,15013
Oklahoma,2,00_04,14167
Oklahoma,1,05_09,17727
Oklahoma,2,05_09,17021
Oklahoma,1,10_19,38961
Oklahoma,2,10_19,37654
Oklahoma,1,20_29,33583
Oklahoma,2,20_29,33096
Oklahoma,1,30_39,37788
Oklahoma,2,30_39,37130
Oklahoma,1,40_49,41973
Oklahoma,2,40_49,42312
Oklahoma,1,50_59,46620
Oklahoma,2,50_59,48036
Oklahoma,1,60_69,14196
Oklahoma,2,60_69,15329
Oregon,1,00_04,10184
Oregon,2,00_04,9762
Oregon,1,05_09,11545
Oregon,2,05_09,10994
Oregon,1,10_19,26908
Oregon,2,10_19,25965
Oregon,1,20_29,18961
Oregon,2,20_29,21049
Oregon,1,30_39,22353
Oregon,2,30_39,25199
Oregon,1,40_49,25665
Oregon,2,40_49,29024
Oregon,1,50_59,29052
Oregon,2,50_59,34587
Oregon,1,60_69,10845
Oregon,2,60_69,12224
Pennsylvania,1,00_04,63877
Pennsylvania,2,00_04,60899
Pennsylvania,1,05_09,77323
Pennsylvania,2,05_09,74204
Pennsylvania,1,10_19,187032
Pennsylvania,2,10_19,180585
Pennsylvania,1,20_29,138708
Pennsylvania,2,20_29,138129
Pennsylvania,1,30_39,150505
Pennsylvania,2,30_39,162084
Pennsylvania,1,40_49,211803
Pennsylvania,2,40_49,229408
Pennsylvania,1,50_59,250577
Pennsylvania,2,50_59,274449
Pennsylvania,1,60_69,91260
Pennsylvania,2,60_69,98828
Rhode Island,1,00_04,2218
Rhode Island,2,00_04,2025
Rhode Island,1,05_09,2537
Rhode Island,2,05_09,2450
Rhode Island,1,10_19,5683
Rhode Island,2,10_19,5508
Rhode Island,1,20_29,4977
Rhode Island,2,20_29,5284
Rhode Island,1,30_39,5191
Rhode Island,2,30_39,5663
Rhode Island,1,40_49,6737
Rhode Island,2,40_49,7364
Rhode Island,1,50_59,6990
Rhode Island,2,50_59,7630
Rhode Island,1,60_69,2222
Rhode Island,2,60_69,2387
South Carolina,1,00_04,27784
South Carolina,2,00_04,26671
South Carolina,1,05_09,34066
South Carolina,2,05_09,32815
South Carolina,1,10_19,77338
South Carolina,2,10_19,74498
South Carolina,1,20_29,55540
South Carolina,2,20_29,62446
South Carolina,1,30_39,70541
South Carolina,2,30_39,85116
South Carolina,1,40_49,89129
South Carolina,2,40_49,106448
South Carolina,1,50_59,93894
South Carolina,2,50_59,118370
South Carolina,1,60_69,35038
South Carolina,2,60_69,43124
South Dakota,1,00_04,1488
South Dakota,2,00_04,1451
South Dakota,1,05_09,1634
South Dakota,2,05_09,1519
South Dakota,1,10_19,3310
South Dakota,2,10_19,3291
South Dakota,1,20_29,2683
South Dakota,2,20_29,2857
South Dakota,1,30_39,2864
South Dakota,2,30_39,3091
South Dakota,1,40_49,3204
South Dakota,2,40_49,3378
South Dakota,1,50_59,3319
South Dakota,2,50_59,3347
South Dakota,1,60_69,1057
South Dakota,2,60_69,1126
Tennessee,1,00_04,20911
Tennessee,2,00_04,19390
Tennessee,1,05_09,25727
Tennessee,2,05_09,24585
Tennessee,1,10_19,60971
Tennessee,2,10_19,58393
Tennessee,1,20_29,42423
Tennessee,2,20_29,47131
Tennessee,1,30_39,50698
Tennessee,2,30_39,60034
Tennessee,1,40_49,63778
Tennessee,2,40_49,75508
Tennessee,1,50_59,69577
Tennessee,2,50_59,85323
Tennessee,1,60_69,26056
Tennessee,2,60_69,30496
Texas,1,00_04,113766
Texas,2,00_04,109038
Texas,1,05_09,134020
Texas,2,05_09,129558
Texas,1,10_19,299781
Texas,2,10_19,287657
Texas,1,20_29,239606
Texas,2,20_29,252807
Texas,1,30_39,276389
Texas,2,30_39,302671
Texas,1,40_49,320142
Texas,2,40_49,344343
Texas,1,50_59,316818
Texas,2,50_59,340930
Texas,1,60_69,93405
Texas,2,60_69,99897
Utah,1,00_04,6877
Utah,2,00_04,6557
Utah,1,05_09,7204
Utah,2,05_09,7026
Utah,1,10_19,13622
Utah,2,10_19,13025
Utah,1,20_29,10361
Utah,2,20_29,10350
Utah,1,30_39,11467
Utah,2,30_39,11241
Utah,1,40_49,9625
Utah,2,40_49,9396
Utah,1,50_59,8636
Utah,2,50_59,8457
Utah,1,60_69,2411
Utah,2,60_69,2480
Vermont,1,00_04,581
Vermont,2,00_04,540
Vermont,1,05_09,800
Vermont,2,05_09,748
Vermont,1,10_19,2169
Vermont,2,10_19,1998
Vermont,1,20_29,1614
Vermont,2,20_29,1447
Vermont,1,30_39,1645
Vermont,2,30_39,1620
Vermont,1,40_49,2540
Vermont,2,40_49,2657
Vermont,1,50_59,3243
Vermont,2,50_59,3189
Vermont,1,60_69,1143
Vermont,2,60_69,1074
Virginia,1,00_04,18973
Virginia,2,00_04,18301
Virginia,1,05_09,23025
Virginia,2,05_09,22257
Virginia,1,10_19,50972
Virginia,2,10_19,49448
Virginia,1,20_29,38629
Virginia,2,20_29,39095
Virginia,1,30_39,44396
Virginia,2,30_39,48345
Virginia,1,40_49,57539
Virginia,2,40_49,61442
Virginia,1,50_59,57029
Virginia,2,50_59,59916
Virginia,1,60_69,18477
Virginia,2,60_69,19532
Washington,1,00_04,12797
Washington,2,00_04,11963
Washington,1,05_09,14928
Washington,2,05_09,14362
Washington,1,10_19,39375
Washington,2,10_19,37397
Washington,1,20_29,31518
Washington,2,20_29,30774
Washington,1,30_39,29830
Washington,2,30_39,31341
Washington,1,40_49,43299
Washington,2,40_49,43769
Washington,1,50_59,48782
Washington,2,50_59,47228
Washington,1,60_69,13987
Washington,2,60_69,14355
Washington DC,1,00_04,499
Washington DC,2,00_04,397
Washington DC,1,05_09,362
Washington DC,2,05_09,351
Washington DC,1,10_19,560
Washington DC,2,10_19,625
Washington DC,1,20_29,1521
Washington DC,2,20_29,1761
Washington DC,1,30_39,1874
Washington DC,2,30_39,1807
Washington DC,1,40_49,1414
Washington DC,2,40_49,1263
Washington DC,1,50_59,969
Washington DC,2,50_59,1086
Washington DC,1,60_69,344
Washington DC,2,60_69,451
West Virginia,1,00_04,5404
West Virginia,2,00_04,5052
West Virginia,1,05_09,6783
West Virginia,2,05_09,6387
West Virginia,1,10_19,15495
West Virginia,2,10_19,15106
West Virginia,1,20_29,11145
West Virginia,2,20_29,10631
West Virginia,1,30_39,14679
West Virginia,2,30_39,14024
West Virginia,1,40_49,17336
West Virginia,2,40_49,17770
West Virginia,1,50_59,22393
West Virginia,2,50_59,23139
West Virginia,1,60_69,9235
West Virginia,2,60_69,8849
Wisconsin,1,00_04,17485
Wisconsin,2,00_04,17050
Wisconsin,1,05_09,20541
Wisconsin,2,05_09,19780
Wisconsin,1,10_19,47620
Wisconsin,2,10_19,45588
Wisconsin,1,20_29,33331
Wisconsin,2,20_29,36524
Wisconsin,1,30_39,37289
Wisconsin,2,30_39,41168
Wisconsin,1,40_49,50639
Wisconsin,2,40_49,55235
Wisconsin,1,50_59,54564
Wisconsin,2,50_59,59607
Wisconsin,1,60_69,16523
Wisconsin,2,60_69,17304
Wyoming,1,00_04,1312
Wyoming,2,00_04,1262
Wyoming,1,05_09,1453
Wyoming,2,05_09,1397
Wyoming,1,10_19,3092
Wyoming,2,10_19,2900
Wyoming,1,20_29,2703
Wyoming,2,20_29,2578
Wyoming,1,30_39,2833
Wyoming,2,30_39,2522
Wyoming,1,40_49,2786
Wyoming,2,40_49,2760
Wyoming,1,50_59,3354
Wyoming,2,50_59,3285
Wyoming,1,60_69,982
Wyoming,2,60_69,911
